,Date,station,SMS-2.0in,SMS-2.0in
490,2011-08-03,2053:AL:SCAN,9.685714285714285,7
491,2011-08-10,2053:AL:SCAN,12.771428571428572,7
492,2011-08-17,2053:AL:SCAN,6.457142857142857,7
493,2011-08-24,2053:AL:SCAN,4.428571428571429,7
494,2011-08-31,2053:AL:SCAN,3.557142857142857,7
495,2011-09-07,2053:AL:SCAN,8.971428571428572,7
496,2011-09-14,2053:AL:SCAN,11.585714285714285,7
497,2011-09-21,2053:AL:SCAN,14.6,7
498,2011-09-28,2053:AL:SCAN,15.6,7
499,2011-10-05,2053:AL:SCAN,9.828571428571427,7
500,2011-10-12,2053:AL:SCAN,9.214285714285714,7
501,2011-10-19,2053:AL:SCAN,19.02857142857143,7
502,2011-10-26,2053:AL:SCAN,18.571428571428573,7
503,2011-11-02,2053:AL:SCAN,20.185714285714287,7
504,2011-11-09,2053:AL:SCAN,20.142857142857142,7
505,2011-11-16,2053:AL:SCAN,16.95714285714286,7
506,2011-11-23,2053:AL:SCAN,23.87142857142857,7
507,2011-11-30,2053:AL:SCAN,27.87142857142857,7
508,2011-12-07,2053:AL:SCAN,30.3,7
509,2011-12-14,2053:AL:SCAN,37.34285714285714,7
510,2011-12-21,2053:AL:SCAN,35.6,7
511,2011-12-28,2053:AL:SCAN,38.92857142857143,7
512,2012-01-04,2053:AL:SCAN,37.44285714285714,7
513,2012-01-11,2053:AL:SCAN,35.74285714285714,7
514,2012-01-18,2053:AL:SCAN,39.785714285714285,7
517,2012-02-08,2053:AL:SCAN,40.17142857142857,7
518,2012-02-15,2053:AL:SCAN,38.34285714285714,7
519,2012-02-22,2053:AL:SCAN,37.94285714285714,7
522,2012-03-14,2053:AL:SCAN,38.199999999999996,7
523,2012-03-21,2053:AL:SCAN,32.785714285714285,7
524,2012-03-28,2053:AL:SCAN,27.814285714285713,7
525,2012-04-04,2053:AL:SCAN,22.400000000000002,7
526,2012-04-11,2053:AL:SCAN,17.885714285714286,7
529,2012-05-02,2053:AL:SCAN,14.428571428571429,7
530,2012-05-09,2053:AL:SCAN,14.514285714285714,7
531,2012-05-16,2053:AL:SCAN,21.685714285714287,7
532,2012-05-23,2053:AL:SCAN,18.442857142857143,7
533,2012-05-30,2053:AL:SCAN,13.814285714285715,7
534,2012-06-06,2053:AL:SCAN,16.714285714285715,7
535,2012-06-13,2053:AL:SCAN,23.014285714285716,7
536,2012-06-20,2053:AL:SCAN,15.957142857142857,7
537,2012-06-27,2053:AL:SCAN,12.914285714285715,7
538,2012-07-04,2053:AL:SCAN,11.771428571428572,7
539,2012-07-11,2053:AL:SCAN,11.5,7
540,2012-07-18,2053:AL:SCAN,28.057142857142857,7
541,2012-07-25,2053:AL:SCAN,27.057142857142857,7
542,2012-08-01,2053:AL:SCAN,16.557142857142857,7
543,2012-08-08,2053:AL:SCAN,13.842857142857143,7
544,2012-08-15,2053:AL:SCAN,23.914285714285715,7
545,2012-08-22,2053:AL:SCAN,28.428571428571427,7
546,2012-08-29,2053:AL:SCAN,20.457142857142856,7
547,2012-09-05,2053:AL:SCAN,25.414285714285715,7
548,2012-09-12,2053:AL:SCAN,34.07142857142857,7
549,2012-09-19,2053:AL:SCAN,31.3,7
550,2012-09-26,2053:AL:SCAN,31.928571428571427,7
551,2012-10-03,2053:AL:SCAN,32.128571428571426,7
552,2012-10-10,2053:AL:SCAN,34.15714285714286,7
553,2012-10-17,2053:AL:SCAN,36.128571428571426,7
554,2012-10-24,2053:AL:SCAN,34.32857142857143,7
555,2012-10-31,2053:AL:SCAN,29.571428571428573,7
556,2012-11-07,2053:AL:SCAN,30.800000000000004,7
557,2012-11-14,2053:AL:SCAN,34.042857142857144,7
558,2012-11-21,2053:AL:SCAN,32.75714285714286,7
559,2012-11-28,2053:AL:SCAN,30.800000000000004,7
560,2012-12-05,2053:AL:SCAN,32.785714285714285,7
561,2012-12-12,2053:AL:SCAN,33.15714285714286,7
562,2012-12-19,2053:AL:SCAN,36.214285714285715,7
563,2012-12-26,2053:AL:SCAN,37.800000000000004,7
564,2013-01-02,2053:AL:SCAN,39.42857142857143,7
565,2013-01-09,2053:AL:SCAN,38.6,7
566,2013-01-16,2053:AL:SCAN,39.785714285714285,7
567,2013-01-23,2053:AL:SCAN,40.24285714285714,7
568,2013-01-30,2053:AL:SCAN,38.714285714285715,7
569,2013-02-06,2053:AL:SCAN,39.114285714285714,7
570,2013-02-13,2053:AL:SCAN,38.98571428571428,7
571,2013-02-20,2053:AL:SCAN,38.51428571428572,7
572,2013-02-27,2053:AL:SCAN,39.457142857142856,7
573,2013-03-06,2053:AL:SCAN,38.785714285714285,7
574,2013-03-13,2053:AL:SCAN,38.65714285714286,7
575,2013-03-20,2053:AL:SCAN,37.48571428571428,7
576,2013-03-27,2053:AL:SCAN,38.885714285714286,7
577,2013-04-03,2053:AL:SCAN,39.18571428571429,7
578,2013-04-10,2053:AL:SCAN,37.41428571428571,7
579,2013-04-17,2053:AL:SCAN,35.9,7
580,2013-04-24,2053:AL:SCAN,34.17142857142857,7
581,2013-05-01,2053:AL:SCAN,35.94285714285714,7
582,2013-05-08,2053:AL:SCAN,38.357142857142854,7
583,2013-05-15,2053:AL:SCAN,38.34285714285714,7
584,2013-05-22,2053:AL:SCAN,32.92857142857143,7
585,2013-05-29,2053:AL:SCAN,23.985714285714288,7
586,2013-06-05,2053:AL:SCAN,20.0,7
587,2013-06-12,2053:AL:SCAN,28.871428571428574,7
588,2013-06-19,2053:AL:SCAN,28.442857142857143,7
589,2013-06-26,2053:AL:SCAN,27.271428571428572,7
590,2013-07-03,2053:AL:SCAN,24.228571428571428,7
591,2013-07-10,2053:AL:SCAN,33.042857142857144,7
592,2013-07-17,2053:AL:SCAN,30.900000000000002,7
593,2013-07-24,2053:AL:SCAN,22.657142857142855,7
594,2013-07-31,2053:AL:SCAN,23.7,7
595,2013-08-07,2053:AL:SCAN,31.74285714285714,7
596,2013-08-14,2053:AL:SCAN,40.42857142857143,7
597,2013-08-21,2053:AL:SCAN,36.628571428571426,7
598,2013-08-28,2053:AL:SCAN,33.457142857142856,7
599,2013-09-04,2053:AL:SCAN,28.957142857142856,7
600,2013-09-11,2053:AL:SCAN,23.47142857142857,7
601,2013-09-18,2053:AL:SCAN,19.814285714285713,7
602,2013-09-25,2053:AL:SCAN,25.414285714285715,7
603,2013-10-02,2053:AL:SCAN,26.0,7
604,2013-10-09,2053:AL:SCAN,22.185714285714287,7
605,2013-10-16,2053:AL:SCAN,20.0,7
606,2013-10-23,2053:AL:SCAN,22.771428571428572,7
607,2013-10-30,2053:AL:SCAN,18.67142857142857,7
608,2013-11-06,2053:AL:SCAN,18.771428571428572,7
609,2013-11-13,2053:AL:SCAN,25.62857142857143,7
610,2013-11-20,2053:AL:SCAN,25.75714285714286,7
611,2013-11-27,2053:AL:SCAN,29.857142857142858,7
612,2013-12-04,2053:AL:SCAN,30.82857142857143,7
613,2013-12-11,2053:AL:SCAN,35.68571428571429,7
614,2013-12-18,2053:AL:SCAN,35.05714285714286,7
615,2013-12-25,2053:AL:SCAN,36.1,7
616,2014-01-01,2053:AL:SCAN,36.1,7
617,2014-01-08,2053:AL:SCAN,34.82857142857143,7
618,2014-01-15,2053:AL:SCAN,36.91428571428571,7
619,2014-01-22,2053:AL:SCAN,35.614285714285714,7
620,2014-01-29,2053:AL:SCAN,31.342857142857145,7
621,2014-02-05,2053:AL:SCAN,28.74285714285714,7
622,2014-02-12,2053:AL:SCAN,35.357142857142854,7
623,2014-02-19,2053:AL:SCAN,37.142857142857146,7
624,2014-02-26,2053:AL:SCAN,38.142857142857146,7
625,2014-03-05,2053:AL:SCAN,34.785714285714285,7
626,2014-03-12,2053:AL:SCAN,33.528571428571425,7
627,2014-03-19,2053:AL:SCAN,32.82857142857143,7
628,2014-03-26,2053:AL:SCAN,34.1,7
629,2014-04-02,2053:AL:SCAN,35.52857142857143,7
630,2014-04-09,2053:AL:SCAN,35.714285714285715,7
631,2014-04-16,2053:AL:SCAN,35.8,7
632,2014-04-23,2053:AL:SCAN,35.94285714285714,7
633,2014-04-30,2053:AL:SCAN,37.65714285714286,7
634,2014-05-07,2053:AL:SCAN,36.771428571428565,7
635,2014-05-14,2053:AL:SCAN,32.01428571428571,7
636,2014-05-21,2053:AL:SCAN,36.68571428571429,7
637,2014-05-28,2053:AL:SCAN,28.82857142857143,7
638,2014-06-04,2053:AL:SCAN,30.785714285714285,7
639,2014-06-11,2053:AL:SCAN,36.24285714285714,7
640,2014-06-18,2053:AL:SCAN,32.58571428571428,7
641,2014-06-25,2053:AL:SCAN,15.671428571428573,7
642,2014-07-02,2053:AL:SCAN,18.014285714285712,7
643,2014-07-09,2053:AL:SCAN,16.271428571428572,7
644,2014-07-16,2053:AL:SCAN,18.900000000000002,7
645,2014-07-23,2053:AL:SCAN,23.685714285714287,7
646,2014-07-30,2053:AL:SCAN,17.857142857142858,7
647,2014-08-06,2053:AL:SCAN,13.271428571428572,7
648,2014-08-13,2053:AL:SCAN,14.357142857142858,7
649,2014-08-20,2053:AL:SCAN,16.6,7
650,2014-08-27,2053:AL:SCAN,18.942857142857143,7
651,2014-09-03,2053:AL:SCAN,18.457142857142856,7
652,2014-09-10,2053:AL:SCAN,16.814285714285713,7
653,2014-09-17,2053:AL:SCAN,14.87142857142857,7
654,2014-09-24,2053:AL:SCAN,12.228571428571428,7
655,2014-10-01,2053:AL:SCAN,11.157142857142857,7
656,2014-10-08,2053:AL:SCAN,14.828571428571427,7
657,2014-10-15,2053:AL:SCAN,29.314285714285713,7
658,2014-10-22,2053:AL:SCAN,28.814285714285713,7
659,2014-10-29,2053:AL:SCAN,25.357142857142858,7
660,2014-11-05,2053:AL:SCAN,29.228571428571428,7
661,2014-11-12,2053:AL:SCAN,32.114285714285714,7
662,2014-11-19,2053:AL:SCAN,30.97142857142857,7
663,2014-11-26,2053:AL:SCAN,33.57142857142857,7
664,2014-12-03,2053:AL:SCAN,33.8,7
665,2014-12-10,2053:AL:SCAN,35.471428571428575,7
666,2014-12-17,2053:AL:SCAN,34.27142857142857,7
667,2014-12-24,2053:AL:SCAN,35.271428571428565,7
668,2014-12-31,2053:AL:SCAN,38.300000000000004,7
669,2015-01-07,2053:AL:SCAN,38.6,7
670,2015-01-14,2053:AL:SCAN,37.18571428571429,7
671,2015-01-21,2053:AL:SCAN,37.199999999999996,7
672,2015-01-28,2053:AL:SCAN,37.528571428571425,7
673,2015-02-04,2053:AL:SCAN,37.65714285714286,7
674,2015-02-11,2053:AL:SCAN,37.08571428571429,7
675,2015-02-18,2053:AL:SCAN,36.68571428571429,7
676,2015-02-25,2053:AL:SCAN,38.1,7
677,2015-03-04,2053:AL:SCAN,39.385714285714286,7
678,2015-03-11,2053:AL:SCAN,40.300000000000004,7
679,2015-03-18,2053:AL:SCAN,40.4,7
680,2015-03-25,2053:AL:SCAN,39.885714285714286,7
681,2015-04-01,2053:AL:SCAN,38.728571428571435,7
682,2015-04-08,2053:AL:SCAN,38.08571428571429,7
683,2015-04-15,2053:AL:SCAN,36.357142857142854,7
685,2015-04-29,2053:AL:SCAN,35.08571428571428,7
686,2015-05-06,2053:AL:SCAN,24.75714285714286,7
687,2015-05-13,2053:AL:SCAN,18.1,7
688,2015-05-20,2053:AL:SCAN,24.0,7
689,2015-05-27,2053:AL:SCAN,20.25714285714286,7
690,2015-06-03,2053:AL:SCAN,32.91428571428572,7
691,2015-06-10,2053:AL:SCAN,27.02857142857143,7
692,2015-06-17,2053:AL:SCAN,21.32857142857143,7
693,2015-06-24,2053:AL:SCAN,19.24285714285714,7
694,2015-07-01,2053:AL:SCAN,24.057142857142857,7
695,2015-07-08,2053:AL:SCAN,30.385714285714283,7
696,2015-07-15,2053:AL:SCAN,18.842857142857145,7
697,2015-07-22,2053:AL:SCAN,18.057142857142857,7
698,2015-07-29,2053:AL:SCAN,18.428571428571427,7
699,2015-08-05,2053:AL:SCAN,14.757142857142856,7
700,2015-08-12,2053:AL:SCAN,21.814285714285713,7
701,2015-08-19,2053:AL:SCAN,24.0,7
702,2015-08-26,2053:AL:SCAN,31.97142857142857,7
703,2015-09-02,2053:AL:SCAN,33.67142857142857,7
704,2015-09-09,2053:AL:SCAN,35.25714285714286,7
705,2015-09-16,2053:AL:SCAN,34.371428571428574,7
706,2015-09-23,2053:AL:SCAN,32.01428571428571,7
707,2015-09-30,2053:AL:SCAN,31.214285714285715,7
708,2015-10-07,2053:AL:SCAN,33.44285714285714,7
709,2015-10-14,2053:AL:SCAN,34.41428571428572,7
710,2015-10-21,2053:AL:SCAN,33.25714285714286,7
711,2015-10-28,2053:AL:SCAN,33.3,7
712,2015-11-04,2053:AL:SCAN,37.44285714285714,7
713,2015-11-11,2053:AL:SCAN,37.642857142857146,7
714,2015-11-18,2053:AL:SCAN,34.81428571428571,7
715,2015-11-25,2053:AL:SCAN,36.48571428571429,7
716,2015-12-02,2053:AL:SCAN,35.614285714285714,7
717,2015-12-09,2053:AL:SCAN,39.285714285714285,7
718,2015-12-16,2053:AL:SCAN,38.18571428571429,7
719,2015-12-23,2053:AL:SCAN,39.214285714285715,7
720,2015-12-30,2053:AL:SCAN,40.48571428571428,7
721,2016-01-06,2053:AL:SCAN,39.44285714285714,7
722,2016-01-13,2053:AL:SCAN,38.885714285714286,7
723,2016-01-20,2053:AL:SCAN,38.15714285714286,7
724,2016-01-27,2053:AL:SCAN,40.31428571428571,7
725,2016-02-03,2053:AL:SCAN,40.15714285714286,7
726,2016-02-10,2053:AL:SCAN,40.17142857142857,7
727,2016-02-17,2053:AL:SCAN,39.31428571428571,7
728,2016-02-24,2053:AL:SCAN,40.271428571428565,7
729,2016-03-02,2053:AL:SCAN,40.18571428571429,7
730,2016-03-09,2053:AL:SCAN,38.84285714285714,7
731,2016-03-16,2053:AL:SCAN,39.285714285714285,7
732,2016-03-23,2053:AL:SCAN,32.642857142857146,7
733,2016-03-30,2053:AL:SCAN,28.714285714285715,7
734,2016-04-06,2053:AL:SCAN,33.92857142857143,7
735,2016-04-13,2053:AL:SCAN,32.25714285714286,7
736,2016-04-20,2053:AL:SCAN,27.47142857142857,7
737,2016-04-27,2053:AL:SCAN,24.614285714285717,7
738,2016-05-04,2053:AL:SCAN,21.17142857142857,7
739,2016-05-11,2053:AL:SCAN,20.642857142857142,7
740,2016-05-18,2053:AL:SCAN,21.928571428571427,7
741,2016-05-25,2053:AL:SCAN,20.028571428571432,7
742,2016-06-01,2053:AL:SCAN,18.657142857142855,7
743,2016-06-08,2053:AL:SCAN,21.52857142857143,7
744,2016-06-15,2053:AL:SCAN,20.5,7
745,2016-06-22,2053:AL:SCAN,20.17142857142857,7
746,2016-06-29,2053:AL:SCAN,23.228571428571428,7
747,2016-07-06,2053:AL:SCAN,25.085714285714285,7
748,2016-07-13,2053:AL:SCAN,28.185714285714287,7
749,2016-07-20,2053:AL:SCAN,26.271428571428572,7
750,2016-07-27,2053:AL:SCAN,21.271428571428572,7
751,2016-08-03,2053:AL:SCAN,27.228571428571428,7
752,2016-08-10,2053:AL:SCAN,28.642857142857142,7
753,2016-08-17,2053:AL:SCAN,22.942857142857143,7
754,2016-08-24,2053:AL:SCAN,32.08571428571428,7
755,2016-08-31,2053:AL:SCAN,31.785714285714285,7
756,2016-09-07,2053:AL:SCAN,22.914285714285715,7
757,2016-09-14,2053:AL:SCAN,22.985714285714288,7
758,2016-09-21,2053:AL:SCAN,32.22857142857143,7
759,2016-09-28,2053:AL:SCAN,28.014285714285712,7
760,2016-10-05,2053:AL:SCAN,23.385714285714283,7
761,2016-10-12,2053:AL:SCAN,19.52857142857143,7
762,2016-10-19,2053:AL:SCAN,17.97142857142857,7
763,2016-10-26,2053:AL:SCAN,22.2,7
764,2016-11-02,2053:AL:SCAN,18.014285714285712,7
765,2016-11-09,2053:AL:SCAN,16.8,7
766,2016-11-16,2053:AL:SCAN,15.37142857142857,7
767,2016-11-23,2053:AL:SCAN,15.028571428571428,7
769,2016-12-07,2053:AL:SCAN,36.0,7
770,2016-12-14,2053:AL:SCAN,33.91428571428572,7
771,2016-12-21,2053:AL:SCAN,34.528571428571425,7
772,2016-12-28,2053:AL:SCAN,33.199999999999996,7
773,2017-01-04,2053:AL:SCAN,37.714285714285715,7
774,2017-01-11,2053:AL:SCAN,33.8,7
775,2017-01-18,2053:AL:SCAN,33.9,7
776,2017-01-25,2053:AL:SCAN,38.08571428571429,7
777,2017-02-01,2053:AL:SCAN,36.94285714285714,7
778,2017-02-08,2053:AL:SCAN,34.5,7
779,2017-02-15,2053:AL:SCAN,35.528571428571425,7
780,2017-02-22,2053:AL:SCAN,35.68571428571429,7
781,2017-03-01,2053:AL:SCAN,35.55714285714286,7
782,2017-03-08,2053:AL:SCAN,34.91428571428572,7
783,2017-03-15,2053:AL:SCAN,37.15714285714286,7
784,2017-03-22,2053:AL:SCAN,37.9,7
785,2017-03-29,2053:AL:SCAN,36.18571428571429,7
786,2017-04-05,2053:AL:SCAN,37.41428571428571,7
787,2017-04-12,2053:AL:SCAN,32.3,7
788,2017-04-19,2053:AL:SCAN,25.32857142857143,7
789,2017-04-26,2053:AL:SCAN,38.07142857142857,7
790,2017-05-03,2053:AL:SCAN,38.17142857142857,7
791,2017-05-10,2053:AL:SCAN,37.92857142857143,7
792,2017-05-17,2053:AL:SCAN,33.55714285714286,7
793,2017-05-24,2053:AL:SCAN,33.5,7
794,2017-05-31,2053:AL:SCAN,38.84285714285714,7
795,2017-06-07,2053:AL:SCAN,38.528571428571425,7
796,2017-06-14,2053:AL:SCAN,36.94285714285714,7
797,2017-06-21,2053:AL:SCAN,32.028571428571425,7
798,2017-06-28,2053:AL:SCAN,39.01428571428572,7
799,2017-07-05,2053:AL:SCAN,39.32857142857143,7
800,2017-07-12,2053:AL:SCAN,39.5,7
801,2017-07-19,2053:AL:SCAN,37.528571428571425,7
802,2017-07-26,2053:AL:SCAN,34.72857142857143,7
803,2017-08-02,2053:AL:SCAN,35.300000000000004,7
804,2017-08-09,2053:AL:SCAN,35.028571428571425,7
805,2017-08-16,2053:AL:SCAN,40.1,7
806,2017-08-23,2053:AL:SCAN,37.214285714285715,7
807,2017-08-30,2053:AL:SCAN,33.3,7
808,2017-09-06,2053:AL:SCAN,38.800000000000004,7
809,2017-09-13,2053:AL:SCAN,36.58571428571429,7
810,2017-09-20,2053:AL:SCAN,36.75714285714286,7
811,2017-09-27,2053:AL:SCAN,31.47142857142857,7
812,2017-10-04,2053:AL:SCAN,29.357142857142858,7
813,2017-10-11,2053:AL:SCAN,34.042857142857144,7
814,2017-10-18,2053:AL:SCAN,37.471428571428575,7
815,2017-10-25,2053:AL:SCAN,35.371428571428574,7
816,2017-11-01,2053:AL:SCAN,38.1,7
817,2017-11-08,2053:AL:SCAN,37.642857142857146,7
818,2017-11-15,2053:AL:SCAN,37.628571428571426,7
819,2017-11-22,2053:AL:SCAN,36.699999999999996,7
820,2017-11-29,2053:AL:SCAN,34.471428571428575,7
821,2017-12-06,2053:AL:SCAN,33.32857142857143,7
822,2017-12-13,2053:AL:SCAN,37.07142857142857,7
823,2017-12-20,2053:AL:SCAN,35.91428571428572,7
824,2017-12-27,2053:AL:SCAN,39.15714285714286,7
825,2018-01-03,2053:AL:SCAN,36.98571428571428,7
826,2018-01-10,2053:AL:SCAN,35.74285714285715,7
827,2018-01-17,2053:AL:SCAN,38.528571428571425,7
828,2018-01-24,2053:AL:SCAN,37.385714285714286,7
829,2018-01-31,2053:AL:SCAN,37.785714285714285,7
830,2018-02-07,2053:AL:SCAN,38.957142857142856,7
831,2018-02-14,2053:AL:SCAN,39.800000000000004,7
832,2018-02-21,2053:AL:SCAN,40.199999999999996,7
833,2018-02-28,2053:AL:SCAN,40.4,7
834,2018-03-07,2053:AL:SCAN,40.371428571428574,7
835,2018-03-14,2053:AL:SCAN,39.41428571428571,7
836,2018-03-21,2053:AL:SCAN,38.92857142857143,7
837,2018-03-28,2053:AL:SCAN,38.114285714285714,7
838,2018-04-04,2053:AL:SCAN,37.51428571428572,7
839,2018-04-11,2053:AL:SCAN,37.44285714285714,7
840,2018-04-18,2053:AL:SCAN,36.785714285714285,7
841,2018-04-25,2053:AL:SCAN,37.885714285714286,7
842,2018-05-02,2053:AL:SCAN,39.98571428571429,7
843,2018-05-09,2053:AL:SCAN,36.48571428571429,7
844,2018-05-16,2053:AL:SCAN,31.02857142857143,7
845,2018-05-23,2053:AL:SCAN,34.15714285714286,7
846,2018-05-30,2053:AL:SCAN,34.27142857142857,7
847,2018-06-06,2053:AL:SCAN,35.31428571428572,7
848,2018-06-13,2053:AL:SCAN,25.428571428571427,7
851,2018-07-11,2053:AL:SCAN,31.857142857142858,7
852,2019-09-25,2053:AL:SCAN,19.97142857142857,7
854,2019-10-09,2053:AL:SCAN,22.442857142857143,7
855,2019-10-16,2053:AL:SCAN,25.37142857142857,7
856,2019-10-23,2053:AL:SCAN,27.285714285714285,7
857,2019-10-30,2053:AL:SCAN,33.65714285714286,7
858,2019-11-06,2053:AL:SCAN,33.4,7
859,2019-11-13,2053:AL:SCAN,34.15714285714286,7
860,2019-11-20,2053:AL:SCAN,32.642857142857146,7
861,2019-11-27,2053:AL:SCAN,34.857142857142854,7
862,2019-12-04,2053:AL:SCAN,38.24285714285714,7
863,2019-12-11,2053:AL:SCAN,37.48571428571428,7
864,2019-12-18,2053:AL:SCAN,37.614285714285714,7
865,2019-12-25,2053:AL:SCAN,38.94285714285714,7
866,2020-01-01,2053:AL:SCAN,40.01428571428572,7
867,2020-01-08,2053:AL:SCAN,40.371428571428574,7
868,2020-01-15,2053:AL:SCAN,39.857142857142854,7
869,2020-01-22,2053:AL:SCAN,40.271428571428565,7
870,2020-01-29,2053:AL:SCAN,39.885714285714286,7
871,2020-02-05,2053:AL:SCAN,37.98571428571428,7
872,2020-02-12,2053:AL:SCAN,40.44285714285714,7
873,2020-02-19,2053:AL:SCAN,40.41428571428571,7
874,2020-02-26,2053:AL:SCAN,40.542857142857144,7
875,2020-03-04,2053:AL:SCAN,39.728571428571435,7
876,2020-03-11,2053:AL:SCAN,39.4,7
877,2020-03-18,2053:AL:SCAN,39.699999999999996,7
878,2020-03-25,2053:AL:SCAN,40.5,7
879,2020-04-01,2053:AL:SCAN,40.457142857142856,7
880,2020-04-08,2053:AL:SCAN,39.48571428571428,7
881,2020-04-15,2053:AL:SCAN,38.385714285714286,7
882,2020-04-22,2053:AL:SCAN,39.871428571428574,7
883,2020-04-29,2053:AL:SCAN,28.0,7
884,2020-05-06,2053:AL:SCAN,28.685714285714287,7
885,2020-05-13,2053:AL:SCAN,26.457142857142856,7
886,2020-05-20,2053:AL:SCAN,34.41428571428572,7
887,2020-05-27,2053:AL:SCAN,26.542857142857144,7
888,2020-06-03,2053:AL:SCAN,30.557142857142857,7
889,2020-06-10,2053:AL:SCAN,32.385714285714286,7
891,2020-06-24,2053:AL:SCAN,23.099999999999998,7
893,2020-07-08,2053:AL:SCAN,30.285714285714285,7
894,2020-07-15,2053:AL:SCAN,28.62857142857143,7
895,2020-07-22,2053:AL:SCAN,20.928571428571427,7
897,2020-08-05,2053:AL:SCAN,24.47142857142857,7
933,2002-05-01,2055:AL:SCAN,10.942857142857141,7
934,2002-05-08,2055:AL:SCAN,21.685714285714283,7
935,2002-05-15,2055:AL:SCAN,25.928571428571427,7
936,2002-05-22,2055:AL:SCAN,24.914285714285715,7
937,2002-05-29,2055:AL:SCAN,16.1,7
938,2002-06-05,2055:AL:SCAN,10.885714285714286,7
939,2002-06-12,2055:AL:SCAN,10.171428571428573,7
940,2002-06-19,2055:AL:SCAN,11.942857142857141,7
941,2002-06-26,2055:AL:SCAN,9.685714285714285,7
942,2002-07-03,2055:AL:SCAN,10.9,7
943,2002-07-10,2055:AL:SCAN,9.885714285714286,7
944,2002-07-17,2055:AL:SCAN,13.4,7
945,2002-07-24,2055:AL:SCAN,11.614285714285714,7
946,2002-07-31,2055:AL:SCAN,9.285714285714286,7
947,2002-08-07,2055:AL:SCAN,7.6571428571428575,7
948,2002-08-14,2055:AL:SCAN,5.528571428571429,7
949,2002-08-21,2055:AL:SCAN,13.185714285714287,7
950,2002-08-28,2055:AL:SCAN,10.928571428571429,7
951,2002-09-04,2055:AL:SCAN,8.914285714285715,7
952,2002-09-11,2055:AL:SCAN,8.157142857142857,7
953,2002-09-18,2055:AL:SCAN,8.057142857142857,7
954,2002-09-25,2055:AL:SCAN,22.97142857142857,7
956,2002-10-09,2055:AL:SCAN,28.814285714285713,7
957,2002-10-16,2055:AL:SCAN,28.74285714285714,7
958,2002-10-23,2055:AL:SCAN,27.528571428571432,7
961,2002-12-04,2055:AL:SCAN,30.585714285714285,7
962,2002-12-11,2055:AL:SCAN,33.34285714285714,7
963,2002-12-18,2055:AL:SCAN,33.82857142857143,7
964,2002-12-25,2055:AL:SCAN,34.6,7
965,2003-01-01,2055:AL:SCAN,34.528571428571425,7
966,2003-01-08,2055:AL:SCAN,34.3,7
967,2003-01-15,2055:AL:SCAN,33.68571428571429,7
968,2003-01-22,2055:AL:SCAN,33.41428571428572,7
969,2003-01-29,2055:AL:SCAN,31.74285714285714,7
970,2003-02-05,2055:AL:SCAN,34.5,7
971,2003-02-12,2055:AL:SCAN,35.52857142857143,7
972,2003-02-19,2055:AL:SCAN,34.75714285714286,7
973,2003-02-26,2055:AL:SCAN,35.25714285714286,7
987,2003-06-04,2055:AL:SCAN,13.028571428571428,7
988,2003-06-11,2055:AL:SCAN,14.357142857142858,7
989,2003-06-18,2055:AL:SCAN,18.67142857142857,7
990,2003-06-25,2055:AL:SCAN,16.6,7
991,2003-07-02,2055:AL:SCAN,13.428571428571429,7
992,2003-07-09,2055:AL:SCAN,17.357142857142858,7
993,2003-07-16,2055:AL:SCAN,9.685714285714285,7
994,2003-07-23,2055:AL:SCAN,7.728571428571429,7
995,2003-07-30,2055:AL:SCAN,7.314285714285715,7
996,2003-08-06,2055:AL:SCAN,8.971428571428572,7
997,2003-08-13,2055:AL:SCAN,10.728571428571428,7
998,2003-08-20,2055:AL:SCAN,10.685714285714285,7
999,2003-08-27,2055:AL:SCAN,7.171428571428572,7
1000,2003-09-03,2055:AL:SCAN,6.2,7
1001,2003-09-10,2055:AL:SCAN,5.285714285714286,7
1002,2003-09-17,2055:AL:SCAN,4.728571428571429,7
1003,2003-09-24,2055:AL:SCAN,5.3428571428571425,7
1004,2003-10-01,2055:AL:SCAN,10.728571428571428,7
1005,2003-10-08,2055:AL:SCAN,10.6,7
1006,2003-10-15,2055:AL:SCAN,11.071428571428571,7
1007,2003-10-22,2055:AL:SCAN,11.614285714285714,7
1008,2003-10-29,2055:AL:SCAN,10.542857142857143,7
1009,2003-11-05,2055:AL:SCAN,9.771428571428572,7
1010,2003-11-12,2055:AL:SCAN,8.628571428571428,7
1011,2003-11-19,2055:AL:SCAN,10.142857142857142,7
1012,2003-11-26,2055:AL:SCAN,15.171428571428573,7
1013,2003-12-03,2055:AL:SCAN,16.32857142857143,7
1014,2003-12-10,2055:AL:SCAN,17.87142857142857,7
1015,2003-12-17,2055:AL:SCAN,19.857142857142858,7
1016,2003-12-24,2055:AL:SCAN,18.657142857142855,7
1017,2003-12-31,2055:AL:SCAN,19.985714285714288,7
1018,2004-01-07,2055:AL:SCAN,20.271428571428572,7
1019,2004-01-14,2055:AL:SCAN,22.099999999999998,7
1020,2004-01-21,2055:AL:SCAN,20.75714285714286,7
1021,2004-01-28,2055:AL:SCAN,23.071428571428573,7
1022,2004-02-04,2055:AL:SCAN,22.085714285714285,7
1023,2004-02-11,2055:AL:SCAN,24.985714285714288,7
1027,2004-03-17,2055:AL:SCAN,17.37142857142857,7
1028,2004-03-24,2055:AL:SCAN,15.971428571428572,7
